id	path	depth	start	end	size	source	line_defined	last_line_defined	ncode	nconst	nchild	maxstack	nloc	nupv	top_globals_get	top_globals_set	top_ops
619	0.33.567	2	0x13689ba	0x1368b80	454	10002_data03.o	22194	22206	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
620	0.33.568	2	0x1368b80	0x136905b	1243	10002_data03.o	22220	22225	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
621	0.33.569	2	0x136905b	0x1369221	454	10002_data03.o	22227	22239	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
622	0.33.570	2	0x1369221	0x13696fc	1243	10002_data03.o	22253	22258	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
623	0.33.571	2	0x13696fc	0x13698c2	454	10002_data03.o	22260	22272	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
624	0.33.572	2	0x13698c2	0x1369d9d	1243	10002_data03.o	22286	22291	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
625	0.33.573	2	0x1369d9d	0x1369f63	454	10002_data03.o	22293	22305	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
626	0.33.574	2	0x1369f63	0x136a43e	1243	10002_data03.o	22319	22324	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
627	0.33.575	2	0x136a43e	0x136a604	454	10002_data03.o	22326	22338	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
628	0.33.576	2	0x136a604	0x136aadf	1243	10002_data03.o	22352	22357	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
629	0.33.577	2	0x136aadf	0x136aca5	454	10002_data03.o	22359	22371	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
630	0.33.578	2	0x136aca5	0x136b180	1243	10002_data03.o	22385	22390	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
631	0.33.579	2	0x136b180	0x136b346	454	10002_data03.o	22392	22404	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
632	0.33.580	2	0x136b346	0x136b821	1243	10002_data03.o	22418	22423	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
633	0.33.581	2	0x136b821	0x136b9e7	454	10002_data03.o	22425	22437	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
634	0.33.582	2	0x136b9e7	0x136bec2	1243	10002_data03.o	22451	22456	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
635	0.33.583	2	0x136bec2	0x136c088	454	10002_data03.o	22458	22470	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
636	0.33.584	2	0x136c088	0x136c563	1243	10002_data03.o	22484	22489	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
637	0.33.585	2	0x136c563	0x136c729	454	10002_data03.o	22491	22503	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
638	0.33.586	2	0x136c729	0x136cc04	1243	10002_data03.o	22517	22522	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
639	0.33.587	2	0x136cc04	0x136cdca	454	10002_data03.o	22524	22536	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
640	0.33.588	2	0x136cdca	0x136d2a5	1243	10002_data03.o	22550	22555	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
641	0.33.589	2	0x136d2a5	0x136d46b	454	10002_data03.o	22557	22569	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
642	0.33.590	2	0x136d46b	0x136d946	1243	10002_data03.o	22583	22588	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
643	0.33.591	2	0x136d946	0x136db0c	454	10002_data03.o	22590	22602	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
644	0.33.592	2	0x136db0c	0x136dfe7	1243	10002_data03.o	22616	22621	131	14	0	3	0	0	"[[""objGetAttr"", 18], [""tgr_cha"", 18], [""Cha_InventoryTakeItem"", 18]]"	[]	"{""GETGLOBAL"": 54, ""GETTABLE"": 18, ""CALL"": 18, ""EQ"": 18, ""JMP"": 18, ""LOADBOOL"": 2, ""RETURN"": 3}"
645	0.33.593	2	0x136dfe7	0x136e1ad	454	10002_data03.o	22623	22635	29	13	0	9	0	0	"[[""tgr_cha"", 5], [""tgr_RemoveItemFromCha"", 3], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 13, ""CALL"": 5, ""RETURN"": 1}"
646	0.33.594	2	0x136e1ad	0x136e272	197	10002_data03.o	22649	22654	12	5	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_KEobj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
647	0.33.595	2	0x136e272	0x136e5d3	865	10002_data03.o	22656	22708	79	12	0	7	3	0	"[[""tgr_KEobj"", 6], [""TriggerCheckSkillLV"", 3], [""GetRandomNumber"", 3], [""tgr_ChangeSkLv"", 3]]"	[]	"{""LOADK"": 21, ""EQ"": 6, ""JMP"": 15, ""GETGLOBAL"": 15, ""GETTABLE"": 6, ""CALL"": 9, ""TEST"": 3, ""LE"": 3, ""RETURN"": 1}"
648	0.33.596	2	0x136e5d3	0x136e695	194	10002_data03.o	22722	22727	12	4	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_CSobj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""GETTABLE"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
649	0.33.597	2	0x136e695	0x136e758	195	10002_data03.o	22729	22733	10	6	0	6	0	0	"[[""tgr_CSobj"", 2], [""TriggerAddSkillState"", 1]]"	[]	"{""GETGLOBAL"": 3, ""GETTABLE"": 2, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
650	0.33.598	2	0x136e758	0x136e823	203	10002_data03.o	22747	22752	12	5	0	3	0	0	"[[""Check_SkilleffNum_Bit"", 1], [""tgr_CSobj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
651	0.33.599	2	0x136e823	0x136e8e6	195	10002_data03.o	22754	22758	10	6	0	6	0	0	"[[""tgr_CSobj"", 2], [""TriggerAddSkillState"", 1]]"	[]	"{""GETGLOBAL"": 3, ""GETTABLE"": 2, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
652	0.33.600	2	0x136e8e6	0x136e9af	201	10002_data03.o	22772	22777	12	4	0	3	0	0	"[[""TriggerCheckChatypeID"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""GETTABLE"": 1, ""CALL"": 1, ""TEST"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
653	0.33.601	2	0x136e9af	0x136ecb9	778	10002_data03.o	22779	22809	62	15	0	8	2	0	"[[""tgr_NormalAtkObj"", 5], [""_template_data_0001"", 5], [""GetInt"", 3], [""TriggerGetPropertyValue"", 2], [""CheckSkillExist"", 1], [""TriggerAddSkillState"", 1]]"	[]	"{""LOADK"": 10, ""EQ"": 5, ""JMP"": 8, ""GETGLOBAL"": 17, ""GETTABLE"": 8, ""CALL"": 7, ""SETTABLE"": 2, ""SUB"": 1, ""MUL"": 1, ""ADD"": 1, ""LT"": 1, ""RETURN"": 1}"
654	0.33.602	2	0x136ecb9	0x136ed5a	161	10002_data03.o	22823	22828	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
655	0.33.603	2	0x136ed5a	0x136ef12	440	10002_data03.o	22830	22849	32	9	0	7	1	0	"[[""tgr_cha"", 6], [""TriggerAddSkillState"", 2], [""Check_SkilleffNum_Bit"", 1], [""Rem_Cha_State"", 1]]"	[]	"{""LOADK"": 10, ""EQ"": 3, ""JMP"": 4, ""GETGLOBAL"": 10, ""CALL"": 4, ""RETURN"": 1}"
656	0.33.604	2	0x136ef12	0x136f04d	315	10002_data03.o	22864	22872	21	7	0	3	0	0	"[[""tgr_cha"", 2], [""Check_SkilleffNum_Bit"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 1, ""CALL"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2}"
657	0.33.605	2	0x136f04d	0x136f392	837	10002_data03.o	22874	22887	75	16	0	4	1	0	"[[""tgr_cha"", 10], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""Rem_Cha_State"", 1]]"	[]	"{""LOADK"": 3, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 29, ""GETTABLE"": 9, ""CALL"": 10, ""RETURN"": 1}"
658	0.33.606	2	0x136f392	0x136f3d2	64	10002_data03.o	22901	22903	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
659	0.33.607	2	0x136f3d2	0x13713e7	8213	10002_data03.o	22905	23360	794	70	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
660	0.33.608	2	0x13713e7	0x1371427	64	10002_data03.o	23374	23376	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
661	0.33.609	2	0x1371427	0x1373445	8222	10002_data03.o	23378	23833	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
662	0.33.610	2	0x1373445	0x1373485	64	10002_data03.o	23847	23849	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
663	0.33.611	2	0x1373485	0x13754a3	8222	10002_data03.o	23851	24306	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
664	0.33.612	2	0x13754a3	0x13754e3	64	10002_data03.o	24320	24322	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
665	0.33.613	2	0x13754e3	0x1377501	8222	10002_data03.o	24324	24779	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
666	0.33.614	2	0x1377501	0x1377541	64	10002_data03.o	24793	24795	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
667	0.33.615	2	0x1377541	0x137955f	8222	10002_data03.o	24797	25252	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
668	0.33.616	2	0x137955f	0x137959f	64	10002_data03.o	25266	25268	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
669	0.33.617	2	0x137959f	0x137b5bd	8222	10002_data03.o	25270	25725	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
670	0.33.618	2	0x137b5bd	0x137b5fd	64	10002_data03.o	25739	25741	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
671	0.33.619	2	0x137b5fd	0x137d61b	8222	10002_data03.o	25743	26198	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
672	0.33.620	2	0x137d61b	0x137d65b	64	10002_data03.o	26212	26214	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
673	0.33.621	2	0x137d65b	0x137f679	8222	10002_data03.o	26216	26671	794	71	0	24	63	0	"[[""_template_data_0001"", 118], [""GetInt"", 15], [""type"", 5], [""TriggerGetUserScoreInfo"", 3], [""TriggerGetGameNum"", 2]]"	[]	"{""GETGLOBAL"": 143, ""GETTABLE"": 92, ""CALL"": 25, ""EQ"": 77, ""JMP"": 152, ""LOADK"": 124, ""SETTABLE"": 26, ""LT"": 22, ""LE"": 32, ""MUL"": 48, ""ADD"": 51, ""MOVE"": 1, ""RETURN"": 1}"
674	0.33.622	2	0x137f679	0x137f6b9	64	10002_data03.o	26685	26687	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
675	0.33.623	2	0x137f6b9	0x137f909	592	10002_data03.o	26689	26697	47	13	0	9	2	0	"[[""_template_data_0001"", 9], [""GetInt"", 7]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 16, ""GETTABLE"": 8, ""ADD"": 9, ""CALL"": 7, ""MOVE"": 1, ""MUL"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
676	0.33.624	2	0x137f909	0x137fb53	586	10002_data03.o	26711	26725	48	12	0	3	0	0	"[[""tgr_cha"", 6], [""TriggerCheckChatypeID"", 3], [""objGetControl"", 2], [""CONTROL_PLAYER"", 1], [""objGetSubType"", 1]]"	[]	"{""GETGLOBAL"": 13, ""CALL"": 6, ""GETTABLE"": 2, ""EQ"": 3, ""JMP"": 6, ""LOADBOOL"": 5, ""RETURN"": 6, ""LOADK"": 3, ""TEST"": 3, ""NOT"": 1}"
677	0.33.625	2	0x137fb53	0x1380bff	4268	10002_data03.o	26727	26971	458	31	0	15	17	0	"[[""_template_data_0001"", 62], [""tgr_GetRandomNum"", 15], [""tgr_getNewItem"", 15], [""GetInt"", 15], [""tgr_cha"", 15]]"	[]	"{""LOADK"": 94, ""EQ"": 36, ""JMP"": 68, ""GETGLOBAL"": 122, ""GETTABLE"": 62, ""LE"": 15, ""CALL"": 45, ""SETTABLE"": 15, ""RETURN"": 1}"
678	0.33.626	2	0x1380bff	0x1380d22	291	10002_data03.o	26985	26990	23	5	0	3	0	0	"[[""TriggerCheckChatypeID"", 3], [""tgr_cha"", 3]]"	[]	"{""GETGLOBAL"": 6, ""LOADK"": 3, ""CALL"": 3, ""TEST"": 3, ""JMP"": 3, ""LOADBOOL"": 2, ""RETURN"": 3}"
679	0.33.627	2	0x1380d22	0x138169f	2429	10002_data03.o	26992	27104	253	24	0	9	6	0	"[[""_template_data_0001"", 33], [""tgr_cha"", 13], [""tgr_getNewItem"", 11], [""tgr_GetRandomNum"", 8], [""GetInt"", 8], [""TriggerCheckChatypeID"", 2]]"	[]	"{""LOADK"": 55, ""EQ"": 21, ""JMP"": 29, ""GETGLOBAL"": 75, ""GETTABLE"": 33, ""CALL"": 29, ""TEST"": 2, ""SETTABLE"": 8, ""RETURN"": 1}"
680	0.33.628	2	0x138169f	0x1381740	161	10002_data03.o	27118	27123	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
681	0.33.629	2	0x1381740	0x1381ad1	913	10002_data03.o	27125	27141	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
682	0.33.630	2	0x1381ad1	0x1381b72	161	10002_data03.o	27155	27160	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
683	0.33.631	2	0x1381b72	0x1381f03	913	10002_data03.o	27162	27178	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
684	0.33.632	2	0x1381f03	0x1381f9e	155	10002_data03.o	27192	27197	9	3	0	2	0	0	"[[""_template_data_0001"", 1]]"	[]	"{""GETGLOBAL"": 1, ""GETTABLE"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
685	0.33.633	2	0x1381f9e	0x138210e	368	10002_data03.o	27199	27211	22	12	0	7	1	0	"[[""AddChaPoint"", 2], [""AddCha"", 1], [""lua_objSetAttr"", 1], [""NEXTPOINT"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 8, ""CALL"": 4, ""MOVE"": 4, ""RETURN"": 1}"
686	0.33.634	2	0x138210e	0x138214e	64	10002_data03.o	27225	27227	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
687	0.33.635	2	0x138214e	0x138246d	799	10002_data03.o	27229	27268	63	11	0	7	6	0	"[[""tgr_cha"", 4], [""_template_data_0001"", 4], [""TriggerCheckChatypeID"", 2], [""objGetSubType"", 2]]"	[]	"{""LOADK"": 12, ""EQ"": 8, ""JMP"": 12, ""GETGLOBAL"": 12, ""CALL"": 4, ""TEST"": 2, ""GETTABLE"": 2, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""RETURN"": 1}"
688	0.33.636	2	0x138246d	0x138250e	161	10002_data03.o	27282	27287	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
689	0.33.637	2	0x138250e	0x1382c88	1914	10002_data03.o	27289	27410	191	18	0	15	10	0	"[[""tgr_cha"", 20], [""CheckSkillExist"", 10], [""Replace_ChaSkill"", 9], [""TriggerAddUnitAttr"", 1]]"	[]	"{""LOADK"": 60, ""EQ"": 30, ""JMP"": 40, ""GETGLOBAL"": 40, ""CALL"": 20, ""RETURN"": 1}"
690	0.33.638	2	0x1382c88	0x1382d29	161	10002_data03.o	27424	27429	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
691	0.33.639	2	0x1382d29	0x1382dc0	151	10002_data03.o	27431	27435	7	4	0	5	0	0	"[[""TriggerAddUnitAttr"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
692	0.33.640	2	0x1382dc0	0x1382e61	161	10002_data03.o	27449	27454	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
